SourceID,TargetId,NameSimilarity,IsSourceContainer,IsTargetContainer,AbstractionLevelSeparation,IsSourceRequirement,IsSourceDiagram,IsSource Architecture,IsSourceSourceCode,IsSourceUnitTest,IsTargetRequirement,IsTargetDiagram,IsTargetArchitecture,IsTargetSourceCode,IsTargetUnitTest,Related,Provenance
ut21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Titan\TestCases\main\diskstorage\log\LogTest.graphml,sc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Titan\SourceCode\titancore\diskstorage\log\Log.graphml,0.266666667,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6
ut21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Titan\TestCases\main\diskstorage\log\LogTest.graphml,sc2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Titan\SourceCode\titancore\diskstorage\log\Log.graphml,0.090909091,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6
ut21C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Titan\TestCases\main\diskstorage\log\LogTest.graphml,sc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\Titan\SourceCode\titancore\diskstorage\log\Log.graphml,0.25,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6
uc1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,5
uc2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0.193548387,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0.1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0.176470588,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0.142857143,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0.230769231,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0.128205128,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc9C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0.222222222,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc10C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc8C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0.210526316,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc11C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc9C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0.222222222,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc12C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc10C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0.166666667,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc13C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc11C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPCompiledBlock.graphml,0.181818182,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0.055555556,0,1,2,0,0,1,0,0,0,0,0,1,0,0,5
uc2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0.161290323,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0.1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0.235294118,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0.19047619,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0.128205128,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0.153846154,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc9C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0.111111111,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc10C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc8C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0.103448276,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc11C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc9C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc12C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc10C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0.1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
uc13C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,sc11C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\compiler\JBBPNamedFieldInfo.graphml,0.285714286,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5
sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\model\finder\JBBPFieldFinder.graphml,uc1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,0.058823529,1,0,2,0,0,0,1,0,0,0,1,0,0,0,5
sc1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\model\finder\JBBPFieldFinder.graphml,uc2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,0.129032258,0,0,2,0,0,0,1,0,0,0,1,0,0,0,5
sc2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\model\finder\JBBPFieldFinder.graphml,uc3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,0.166666667,0,0,2,0,0,0,1,0,0,0,1,0,0,0,5
sc3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\model\finder\JBBPFieldFinder.graphml,uc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,0.058823529,0,0,2,0,0,0,1,0,0,0,1,0,0,0,5
sc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\model\finder\JBBPFieldFinder.graphml,uc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,0.214285714,0,0,2,0,0,0,1,0,0,0,1,0,0,0,5
sc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\model\finder\JBBPFieldFinder.graphml,uc6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,0.153846154,0,0,2,0,0,0,1,0,0,0,1,0,0,0,5
sc6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\model\finder\JBBPFieldFinder.graphml,uc7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,0.153846154,0,0,2,0,0,0,1,0,0,0,1,0,0,0,5
sc7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\model\finder\JBBPFieldFinder.graphml,uc9C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,0.111111111,0,0,2,0,0,0,1,0,0,0,1,0,0,0,5
sc8C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\model\finder\JBBPFieldFinder.graphml,uc10C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,0.105263158,0,0,2,0,0,0,1,0,0,0,1,0,0,0,5
sc9C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\model\finder\JBBPFieldFinder.graphml,uc11C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\UseCases\UseCaseDiagram.graphml,0.1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,5
ut0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.470588235,1,1,0,0,0,0,0,1,0,0,0,1,0,0,5
ut1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.166666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.147058824,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.166666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.189189189,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.210526316,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.259259259,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut8C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc8C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.129032258,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut9C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc9C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.170212766,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut10C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc10C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.194444444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut11C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\tokenizer\JBBPTokenizerTest.graphml,sc11C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.216216216,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.375,1,1,0,0,0,0,0,1,0,0,0,1,0,0,5
ut1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.137931034,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.222222222,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.173913043,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.162790698,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.230769231,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.175438596,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\utils\JBBPTextWriter.graphml,0.129032258,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\io\JBBPOut.graphml,0.375,1,1,0,0,0,0,0,1,0,0,0,1,0,0,5
ut1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\io\JBBPOut.graphml,0.137931034,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\io\JBBPOut.graphml,0.133333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\io\JBBPOut.graphml,0.152173913,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\io\JBBPOut.graphml,0.162790698,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\io\JBBPOut.graphml,0.076923077,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\io\JBBPOut.graphml,0.245614035,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
ut7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\TestCases\compiler\JBBPCompilerTest.graphml,sc7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\BinaryBlockParser\SourceCode\io\JBBPOut.graphml,0.161290323,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
sc0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut0C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.105263158,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2
sc2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut1C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.285714286,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
sc3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut2C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.136363636,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
sc4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut3C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.181818182,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
sc5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut4C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.133333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
sc6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut5C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.105263158,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
sc7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut6C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.066666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
sc8C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut7C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.066666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
sc9C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut8C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.066666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
sc10C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut9C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.176470588,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
sc11C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut10C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.235294118,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
sc12C:\Users\Ildi\Dropbox\PhD\SharedBackup\Evaluation\JGAP\SourceCodeGraphml\supergenes\AbstractSupergene.graphml,ut11C:\Users\Ildi\Dropbox\PhD\SharedBackup\Traceability\ML-2\GeneratedCSV\UnitTestIds\TestCasesGraphml\Impl\FixedBinaryGeneTest.graphml,0.235294118,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
